P199, 25.83, 5
P200, 22.29, 4
P201, 100.42, 1
P202, 37.12, 3
P203, 5.39, 1
P204, 6.65, 4
P205, 55.88, 4
P206, 29.88, 2
P207, 8.96, 5
P208, 42.67, 1
P209, 55.85, 5
P210, 88.40, 5
P211, 13.56, 2
P212, 56.73, 1
P213, 59.94, 5
P214, 109.07, 5
P215, 2.58, 5
P216, 11.94, 4
P217, 22.86, 3
P218, 61.20, 4
P219, 55.07, 2
P220, 69.97, 3
P221, 51.76, 1
P222, 40.82, 1
P223, 56.76, 1
P224, 10.81, 2
P225, 63.16, 2
P226, 81.30, 5
P227, 106.73, 2
P228, 46.09, 1
P229, 109.47, 2
P230, 33.48, 1
P231, 28.47, 3
P232, 28.12, 3
P233, 80.60, 2
P234, 89.28, 3
P235, 8.34, 2
P236, 11.76, 4
P237, 115.86, 4
P238, 34.00, 2
P239, 5.23, 2
P240, 110.31, 5
P241, 85.88, 1
P242, 77.37, 5
P243, 9.28, 5
P244, 17.11, 2
P245, 20.00, 1
P246, 54.75, 1
P247, 80.27, 4
P248, 92.78, 5
P249, 75.22, 1
P250, 18.15, 1
P251, 58.66, 5
P252, 101.31, 2
P253, 84.16, 5
P254, 35.42, 3
P255, 43.90, 3
P256, 18.69, 5
P257, 88.98, 1
P258, 87.67, 2
P259, 5.12, 2
P260, 57.57, 2
P261, 102.99, 3
P262, 33.59, 2
P263, 106.05, 2
P264, 43.97, 2
P265, 100.46, 1
P266, 38.92, 3
P267, 66.02, 3
P268, 33.80, 2
P269, 26.31, 2
P270, 39.07, 3
P271, 100.96, 5
P272, 24.03, 4
P273, 21.72, 5
P274, 6.77, 3
P275, 3.50, 4
P276, 76.33, 4
P277, 3.92, 2
P278, 86.67, 2
P279, 112.52, 5
P280, 6.63, 3
P281, 99.55, 5
P282, 9.50, 2
P283, 42.32, 1
P284, 30.47, 1
P285, 21.18, 4
P286, 112.54, 4
P287, 39.85, 5
P288, 97.89, 4
P289, 3.91, 1
P290, 112.21, 1
P291, 114.13, 1
P292, 73.35, 5
P293, 102.33, 3
P294, 5.06, 5
P295, 96.03, 5
P296, 27.27, 2
P297, 40.44, 4
P298, 45.33, 4
P299, 44.35, 4
P300, 104.71, 2
P301, 73.91, 4
P302, 38.78, 2
P303, 95.06, 2
P304, 104.29, 1
P305, 34.82, 5
P306, 44.28, 3
P307, 98.69, 1
P308, 34.56, 5
P309, 73.88, 1
P310, 83.91, 1
P311, 82.56, 1
P312, 59.73, 1
P313, 59.24, 2
P314, 83.53, 5
P315, 83.95, 1
P316, 3.66, 5
P317, 80.30, 3
P318, 49.02, 2
P319, 119.71, 1
P320, 35.01, 3
P321, 8.66, 4
P322, 49.49, 3
P323, 111.43, 4
P324, 42.10, 4
P325, 57.47, 4
P326, 22.62, 5
P327, 106.94, 1
P328, 7.19, 1
P329, 85.76, 1
P330, 55.25, 2
P331, 87.41, 5
P332, 97.48, 5
P333, 9.05, 2
P334, 35.54, 4
P335, 74.70, 4
P336, 111.69, 3
P337, 50.29, 2
P338, 88.11, 1
P339, 87.96, 1
P340, 112.65, 4
P341, 75.02, 4
P342, 8.93, 4
P343, 38.11, 5
P344, 30.60, 1
P345, 89.28, 4
P346, 56.77, 5
P347, 63.93, 2
P348, 119.79, 2
P349, 104.15, 2
P350, 16.78, 2
P351, 81.75, 5
P352, 20.77, 2
P353, 106.47, 2
P354, 28.71, 5
P355, 32.00, 5
P356, 85.31, 2
P357, 88.43, 5
P358, 41.66, 2
P359, 72.76, 3
P360, 44.73, 1
P361, 81.16, 2
P362, 83.82, 4
P363, 51.31, 5
P364, 104.83, 1
P365, 27.14, 5
P366, 77.18, 2
P367, 27.00, 3
P368, 57.87, 4
P369, 109.94, 2
P370, 34.03, 1
P371, 74.87, 1
P372, 68.81, 1
P373, 114.44, 2
P374, 65.06, 4
P375, 65.17, 3
P376, 6.58, 5
P377, 33.35, 1
P378, 50.93, 2
P379, 114.38, 3
P380, 72.53, 1
P381, 109.43, 4
P382, 29.67, 4
P383, 86.81, 2
P384, 29.97, 4
P385, 109.82, 1
P386, 69.16, 4
P387, 9.65, 2
P388, 76.18, 5
P389, 44.00, 2
P390, 107.42, 3
P391, 5.77, 4
P392, 72.99, 4
P393, 48.55, 2
P394, 96.87, 5
P395, 19.42, 3
P396, 14.75, 3
P397, 99.33, 4
P398, 72.76, 1
P399, 75.61, 5
P400, 17.51, 5
P401, 85.66, 3
P402, 64.60, 4
P403, 109.67, 2
P404, 116.36, 3
P405, 102.37, 5
P406, 46.79, 4
P407, 94.90, 3
P408, 53.12, 3
P409, 22.29, 2
P410, 56.57, 1
P411, 83.65, 2
P412, 67.15, 1
P413, 44.41, 1
P414, 18.02, 3
P415, 70.62, 5
P416, 24.00, 1
P417, 4.26, 3
P418, 42.45, 3
P419, 102.57, 1
P420, 8.65, 1
P421, 83.88, 5
P422, 4.93, 3
P423, 106.25, 5
P424, 45.57, 1
P425, 74.06, 2
P426, 16.08, 2
P427, 43.70, 3
P428, 56.33, 2
P429, 45.18, 3
P430, 44.39, 4
P431, 49.60, 3
P432, 13.76, 2
P433, 92.42, 4
P434, 2.85, 5
P435, 27.94, 1
P436, 52.07, 3
P437, 69.79, 4
P438, 10.19, 5
P439, 107.34, 2
P440, 32.91, 4
P441, 18.76, 2
P442, 20.00, 5
P443, 62.26, 4
P444, 116.73, 3
P445, 63.33, 3
P446, 39.03, 2
P447, 84.99, 4
P448, 58.59, 3
P449, 22.56, 4
P450, 2.65, 2
P451, 61.13, 3
P452, 47.44, 5
P453, 52.13, 2
P454, 7.27, 1
P455, 6.44, 1
P456, 58.03, 5
P457, 93.41, 3
P458, 119.48, 4
P459, 118.14, 5
P460, 3.96, 1
P461, 19.68, 3
P462, 26.96, 3
P463, 37.95, 4
P464, 114.64, 2
P465, 39.58, 1
P466, 101.48, 3
P467, 63.29, 3
P468, 76.60, 5
P469, 76.35, 3
P470, 65.68, 5
P471, 59.76, 2
P472, 13.30, 2
P473, 52.32, 1
P474, 107.83, 5
P475, 97.40, 3
P476, 18.29, 1
P477, 25.28, 4
P478, 117.65, 1
P479, 99.17, 4
P480, 79.18, 4
P481, 33.81, 1
P482, 22.45, 5
P483, 59.82, 5
P484, 51.20, 3
P485, 111.73, 1
P486, 21.99, 2
P487, 95.63, 2
P488, 51.09, 2
P489, 31.69, 5
P490, 99.05, 4
P491, 51.36, 1
P492, 118.06, 3
P493, 23.50, 1
P494, 118.38, 1
P495, 52.94, 1
P496, 65.57, 4
P497, 15.84, 2
P498, 97.65, 1
P499, 57.57, 2
P500, 30.43, 3
P501, 23.00, 5
P502, 14.29, 5
P503, 34.99, 4
P504, 50.98, 4
P505, 5.35, 1
P506, 18.93, 1
P507, 46.23, 3
P508, 61.04, 2
P509, 47.68, 1
P510, 113.08, 1
P511, 19.58, 2
P512, 28.94, 3
P513, 35.81, 1
P514, 32.59, 4
P515, 30.77, 2
P516, 27.98, 1
P517, 14.92, 1
P518, 113.21, 4
P519, 20.14, 1
P520, 109.24, 4
P521, 15.54, 5
P522, 106.71, 3
P523, 7.59, 5
P524, 83.78, 1
P525, 81.93, 1
P526, 25.76, 1
P527, 28.65, 2
P528, 34.53, 5
P529, 119.16, 2
P530, 108.29, 2
P531, 60.85, 2
P532, 70.74, 3
P533, 111.04, 5
P534, 36.51, 2
P535, 71.60, 3
P536, 29.82, 5
P537, 3.26, 3
P538, 101.12, 1
P539, 52.94, 2
P540, 25.35, 5
P541, 81.40, 5
P542, 4.83, 5
P543, 67.62, 5
P544, 108.84, 2
P545, 45.11, 5
P546, 47.58, 1
P547, 99.26, 3
P548, 106.59, 5
P549, 109.98, 1
P550, 55.86, 1
P551, 90.00, 2
P552, 43.22, 3
P553, 43.45, 4
P554, 47.74, 2
P555, 5.75, 5
P556, 59.14, 5
P557, 58.07, 5
P558, 69.70, 5
P559, 81.97, 4
P560, 90.03, 1
P561, 35.08, 5
P562, 15.47, 1
P563, 59.97, 2
P564, 69.21, 2
P565, 63.35, 4
P566, 114.05, 2
P567, 97.59, 2
P568, 29.06, 1
P569, 49.84, 4
P570, 85.25, 2
P571, 97.99, 1
P572, 33.03, 1
P573, 67.99, 1
P574, 58.25, 4
P575, 98.79, 2
P576, 116.45, 1
P577, 106.25, 5
P578, 100.25, 1
P579, 33.45, 2
P580, 31.03, 4
P581, 62.14, 5
P582, 9.30, 1
P583, 53.19, 3
P584, 96.93, 5
P585, 8.71, 1
P586, 117.49, 5
P587, 34.90, 1
P588, 107.71, 1
P589, 106.84, 2
P590, 77.98, 1
P591, 9.86, 3
P592, 74.97, 5
P593, 50.01, 3
P594, 108.96, 2
P595, 96.57, 5
P596, 36.89, 4
P597, 23.75, 5
P598, 113.48, 1
P599, 22.80, 4
P600, 46.08, 1
P601, 22.22, 2
P602, 97.88, 4
P603, 26.93, 4
P604, 110.19, 5
P605, 69.49, 4
P606, 72.06, 1
P607, 56.10, 1
P608, 56.42, 5
P609, 88.07, 1
P610, 77.55, 5
P611, 71.38, 2
P612, 74.95, 1
P613, 87.13, 1
P614, 100.31, 4
P615, 72.83, 5
P616, 106.35, 1
P617, 113.19, 2
P618, 83.91, 2
P619, 29.37, 2
P620, 66.44, 5
P621, 50.57, 4
P622, 72.42, 3
P623, 56.28, 3
P624, 93.51, 3
P625, 109.56, 1
P626, 11.34, 2
P627, 8.03, 5
P628, 111.17, 1
P629, 14.21, 3
P630, 28.89, 2
P631, 27.05, 4
P632, 46.41, 5
P633, 51.02, 1
P634, 41.95, 5
P635, 72.62, 1
P636, 22.34, 3
P637, 76.70, 3
P638, 56.94, 5
P639, 43.82, 3
P640, 31.93, 3
P641, 83.00, 1
P642, 58.31, 4
P643, 3.38, 5
P644, 86.90, 2
P645, 118.75, 3
P646, 3.86, 3
P647, 111.18, 4
P648, 7.52, 3
P649, 12.82, 2
P650, 82.27, 5
P651, 95.81, 1
P652, 83.66, 3
P653, 55.20, 5
P654, 13.14, 3
P655, 47.94, 5
P656, 73.17, 5
P657, 76.78, 3
P658, 69.97, 2
P659, 34.95, 4
P660, 11.50, 1
P661, 106.46, 1
P662, 64.30, 5
P663, 32.86, 5
P664, 25.81, 3
P665, 36.37, 2
P666, 16.24, 4
P667, 4.30, 2
P668, 43.23, 5
P669, 54.85, 4
P670, 80.57, 5
P671, 56.48, 1
P672, 90.90, 3
P673, 41.86, 5
P674, 54.39, 3
P675, 86.61, 4
P676, 92.19, 2
P677, 27.23, 2
P678, 18.00, 3
P679, 71.94, 1
P680, 48.73, 4
P681, 77.26, 2
P682, 15.24, 5
P683, 68.49, 5
P684, 88.30, 1
P685, 117.19, 2
P686, 106.35, 1
P687, 44.65, 1
P688, 5.63, 5
P689, 113.90, 2
P690, 75.07, 3
P691, 99.41, 2
P692, 55.28, 4
P693, 98.42, 3
P694, 108.56, 3
P695, 58.14, 4
P696, 112.68, 3
P697, 49.43, 3
P698, 70.80, 3
P699, 61.36, 2
P700, 90.68, 1
P701, 92.65, 2
P702, 30.86, 4
P703, 63.06, 1
P704, 47.90, 3
P705, 35.72, 2
P706, 107.97, 5
P707, 109.82, 5
P708, 41.99, 4
P709, 16.71, 5
P710, 26.30, 1
P711, 108.13, 3
P712, 27.93, 3
P713, 41.62, 2
P714, 84.20, 2
P715, 87.92, 2
P716, 102.42, 2
P717, 104.91, 4
P718, 31.44, 1
P719, 24.66, 2
P720, 24.99, 3
P721, 44.17, 4
P722, 15.77, 4
P723, 40.88, 5
P724, 104.25, 1
P725, 77.81, 2
P726, 37.16, 1
P727, 36.66, 3
P728, 32.93, 4
P729, 25.70, 4
P730, 43.88, 4
P731, 59.46, 3
P732, 49.21, 3
P733, 72.43, 3
P734, 109.24, 2
P735, 33.45, 5
P736, 48.15, 4
P737, 68.75, 3
P738, 43.09, 3
P739, 9.01, 4
P740, 55.10, 2
P741, 24.51, 2
P742, 11.69, 5
P743, 84.83, 5
P744, 65.98, 5
P745, 109.94, 1
P746, 46.39, 5
P747, 114.83, 1
P748, 71.39, 2
P749, 24.84, 1
P750, 43.32, 3
P751, 47.90, 5
P752, 33.87, 2
P753, 93.46, 3
P754, 42.69, 1
P755, 13.33, 1
P756, 35.72, 3
P757, 49.14, 4
P758, 66.92, 1
P759, 100.04, 2
P760, 63.96, 5
P761, 70.08, 2
P762, 17.76, 5
P763, 30.18, 4
P764, 37.80, 5
P765, 13.94, 2
P766, 87.75, 3
P767, 102.88, 5
P768, 17.70, 2
P769, 45.83, 1
P770, 64.46, 4
P771, 35.89, 5
P772, 47.37, 5
P773, 43.21, 5
P774, 119.73, 3
P775, 43.96, 1
P776, 11.14, 2
P777, 36.99, 1
P778, 95.29, 3
P779, 22.77, 2
P780, 54.49, 4
P781, 12.17, 3
P782, 26.48, 4
P783, 97.27, 1
P784, 32.79, 1
P785, 116.92, 4
P786, 95.09, 2
P787, 59.92, 4
P788, 96.20, 2
P789, 61.10, 2
P790, 96.29, 2
P791, 109.15, 4
P792, 88.31, 2
P793, 83.26, 5
P794, 108.02, 5
P795, 31.33, 2
P796, 27.01, 4
P797, 15.66, 2
P798, 107.50, 5
P799, 25.82, 5
P800, 95.02, 3
P801, 111.61, 3
P802, 112.90, 1
P803, 58.51, 5
P804, 7.57, 5
P805, 95.27, 5
P806, 92.26, 1
P807, 69.63, 2
P808, 98.94, 2
P809, 20.19, 4
P810, 49.28, 1
P811, 65.36, 5
P812, 108.60, 3
P813, 78.23, 3
P814, 25.62, 2
P815, 76.92, 4
P816, 103.74, 2
P817, 43.47, 5
P818, 111.44, 3
P819, 117.58, 4
P820, 76.88, 1
P821, 20.22, 4
P822, 108.40, 1
P823, 23.22, 4
P824, 16.49, 4
P825, 114.07, 3
P826, 65.72, 5
P827, 64.46, 1
P828, 37.88, 5
P829, 37.09, 4
P830, 14.31, 2
P831, 55.99, 4
P832, 107.72, 3
P833, 94.53, 2
P834, 119.28, 1
P835, 9.66, 4
P836, 67.05, 5
P837, 65.24, 3
P838, 26.02, 3
P839, 4.90, 4
P840, 91.54, 4
P841, 14.90, 2
P842, 107.50, 5
P843, 75.69, 2
P844, 28.69, 2
P845, 86.39, 1
P846, 116.82, 4
P847, 7.90, 3
P848, 50.79, 4
P849, 51.50, 3
P850, 64.11, 4
P851, 10.47, 3
P852, 38.65, 1
P853, 100.60, 4
P854, 104.99, 2
P855, 49.99, 3
P856, 8.34, 4
P857, 17.27, 3
P858, 22.90, 5
P859, 75.72, 5
P860, 70.27, 3
P861, 2.76, 1
P862, 15.18, 5
P863, 17.05, 1
P864, 80.84, 2
P865, 34.79, 3
P866, 3.87, 2
P867, 98.70, 1
P868, 64.49, 4
P869, 90.41, 2
P870, 96.86, 2
P871, 114.62, 3
P872, 38.78, 1
P873, 22.86, 5
P874, 35.07, 4
P875, 83.22, 4
P876, 47.37, 1
P877, 56.89, 5
P878, 103.02, 2
P879, 110.25, 5
P880, 53.87, 5
P881, 44.70, 5
P882, 4.39, 3
P883, 16.25, 1
P884, 115.18, 1
P885, 86.43, 3
P886, 107.01, 1
P887, 114.93, 5
P888, 10.37, 1
P889, 25.62, 3
P890, 112.97, 3
P891, 14.38, 2
P892, 60.99, 2
P893, 118.53, 5
P894, 62.52, 4
P895, 20.96, 2
P896, 62.54, 4
P897, 24.67, 5
P898, 87.46, 1
P899, 62.27, 2
P900, 72.03, 4
P901, 106.90, 1
P902, 114.22, 2
P903, 51.14, 2
P904, 80.10, 1
P905, 110.12, 2
P906, 112.66, 4
P907, 93.85, 5
P908, 84.29, 1
P909, 118.90, 4
P910, 63.18, 1
P911, 101.22, 2
P912, 105.97, 3
P913, 67.14, 1
P914, 64.39, 3
P915, 77.86, 5
P916, 2.35, 3
P917, 38.39, 2
P918, 73.83, 5
P919, 76.42, 5
P920, 91.92, 4
P921, 28.50, 3
P922, 20.99, 3
P923, 46.02, 1
P924, 24.67, 1
P925, 39.46, 3
P926, 74.97, 4
P927, 81.05, 5
P928, 79.73, 5
P929, 58.06, 5
P930, 47.07, 5
P931, 47.40, 2
P932, 77.80, 5
P933, 114.95, 2
P934, 119.00, 4
P935, 57.67, 3
P936, 51.07, 3
P937, 10.39, 4
P938, 24.01, 1
P939, 42.73, 4
P940, 6.43, 2
P941, 40.43, 4
P942, 85.83, 5
P943, 48.36, 1
P944, 16.08, 1
P945, 43.09, 1
P946, 90.32, 5
P947, 45.92, 2
P948, 13.21, 1
P949, 17.83, 1
P950, 16.84, 1
P951, 79.32, 1
P952, 53.81, 5
P953, 53.96, 3
P954, 26.58, 3
P955, 80.92, 3
P956, 34.59, 1
P957, 63.85, 5
P958, 47.46, 5
P959, 43.51, 5
P960, 76.14, 2
P961, 92.97, 3
P962, 58.89, 5
P963, 58.81, 5
P964, 70.55, 2
P965, 101.11, 5
P966, 77.39, 2
P967, 97.85, 3
P968, 46.84, 2
P969, 17.46, 4
P970, 31.63, 5
P971, 32.68, 4
P972, 40.76, 1
P973, 97.74, 3
P974, 75.59, 4
P975, 112.51, 5
P976, 48.93, 2
P977, 39.57, 4
P978, 76.07, 1
P979, 119.11, 3
P980, 69.62, 4
P981, 48.66, 1
P982, 103.83, 2
P983, 100.07, 1
P984, 33.99, 5
P985, 13.23, 4
P986, 84.18, 4
P987, 22.53, 4
P988, 7.61, 3
P989, 43.61, 2
P990, 80.88, 1
P991, 97.03, 1
P992, 67.35, 5
P993, 37.84, 5
P994, 85.30, 3
P995, 51.13, 4
P996, 103.76, 5
P997, 54.43, 1
P998, 31.45, 1
P999, 79.21, 5
